derv
-0.3454084358663644
-0.39265863423820907
-0.347392982367344
-0.3241211193422782
-0.3035793422916682
-0.32243859131492203
-0.2591872584539828
-0.3342847557857451
-0.31038630962405916
-0.21667621004639273
-0.3039566870351496
-0.28074047012626224
-0.18960297688726113
-0.26006883336290754
-0.42370505612258713
-0.3784445645974341
-0.2117743617183427
-0.4338491910749623
-0.271174664034059
-0.3259526440059304
-0.2586430587717019
-0.2548344074933011
-0.230837229439181
-0.34407968818338014
-0.3248352104886198
-0.3235328998484158
-0.2780073225490723
-0.38926781196712634
-0.1700136376240552
-0.2998039927794222
NA
-0.28214057769159656
-0.2713770208310875
-0.21963381271704405
-0.17738226731808085
-0.39345558189898733
-0.23141379306027782
-0.28732839386845177
-0.28494929433829547
-0.21844133030034568
-0.3607729688797266
-0.34387195547204336
-0.202289570196346
-0.2828272125236681
-0.23347617900274253
-0.2629550410597438
-0.27133070411384697
-0.2653025306007495
-0.2739006934707333
-0.3322901982156207
-0.16531948002933775
-0.29034877474866244
-0.22172023311031025
-0.26590160496703996
-0.23343856706329785
-0.19884508694750616
-0.27756804563324255
-0.2673063594247437
-0.28558828012517806
-0.28407014468767017
-0.23449251069151766
-0.2963099956325273
-0.35299022222962495
-0.1718525211750741
-0.2070102456551009
-0.25063195190571824
-0.3875641852584624
-0.2959256290717787
-0.29551958179169313
-0.3172376899429976
-0.2713277057303123
-0.382438990364557
-0.26211511861154163
-0.32143296933518273
-0.3122374293469266
-0.31032676856007124
-0.38719238558793007
-0.24475713635448462
-0.3085510047144457
-0.2495897280187247
-0.24843381070561185
-0.3250748951296496
-0.3094337296416882
-0.2537388839775492
-0.23837976145254347
-0.29276822193408786
-0.3125970441755305
-0.344931336479713
-0.3482068359276467
-0.33891272658102467
-0.17365724708446417
-0.3907888060372642
-0.24080898050785604
-0.379075302654337
-0.1713646688493252
-0.16930373433955526
-0.24836260119554984
-0.2578310770147591
-0.20223029661258315
-0.2921064533516768
-0.2570628988703421
-0.33822142215771833
-0.25476882931982964
-0.2749543064634219
-0.26293808997441925
-0.2026963898277693
-0.36961148775835856
-0.3109404763680366
-0.2889616327435645
-0.4038320719868893
-0.29802563293640555
-0.3294717156436282
-0.378343837815469
-0.2808256759542856
-0.24929778991349516
-0.0816450185775279
-0.16833437008032917
-0.21986410749225474
-0.2624517502274117
-0.22878617063053755
-0.21709139310318887
-0.2509395429834481
-0.2176318205278282
-0.19404334900459486
-0.31806243463182693
-0.1717607103709401
-0.3105863900633637
-0.1906469839151932
-0.2654047890067076
-0.288300009221824
-0.22146389988955964
-0.33033078997145887
-0.3244726046994871
-0.2194187566874397
-0.2529287869284436
-0.3500361021416854
-0.35375236687467826
-0.16528838178784586
-0.2234956407755693
-0.33395896930418567
-0.23325054534574993
-0.22975549388765207
-0.3455171329062723
-0.2661852430949373
-0.22737016465795154
-0.27282799258592855
-0.2440903080509365
-0.28710969876865644
-0.27338154590200864
-0.2911476224494415
-0.18253651487768544
-0.3086903897194112
-0.32022624862055815
-0.32466280915798074
-0.2524794545940741
-0.38161390676826995
-0.26314456503492206
-0.26104652291525987
-0.3287604401732563
-0.2627399928661058
-0.2611419374702876
-0.31085925988027413
-0.34986650034159145
-0.24744883840692347
-0.07302230302823262
-0.28036090581503964
-0.274623593548469
-0.2925032356710831
-0.3665110017057609
-0.3984719690006578
-0.3494345843472729
-0.22239502148161283
-0.25681703233257164
-0.3214935499532987
-0.3204017073221331
-0.2375250876192039
-0.16288208474119406
-0.24596354340532325
-0.3520908141991979
-0.16905623566051492
-0.016824120067516875
-0.23826514486066128
-0.37147280217568884
-0.2539597795583989
-0.31165520046418704
-0.2968166193696987
-0.31063425721382043
-0.3305310781191026
-0.3190122443460668
-0.3067947228500291
-0.35871736365857315
-0.3697538516800278
-0.2519032460310881
-0.44288123432106913
-0.3265520072851379
-0.37106624515215997
-0.3574491118497024
-0.27566634286494707
-0.21531231763794045
-0.2596197869008571
-0.3152792809229351
-0.3457086585415697
-0.34393080041773
-0.2625349991012697
-0.402646025372713
-0.2383087165594419
-0.42583846158191346
-0.3494012797936919
-0.376099755473203
-0.380000524941344
-0.4107708254081199
-0.3969959877942009
-0.3412343261900434
-0.34665197827853667
-0.24319024189265712
-0.35341668309660657
-0.23648455630032436
-0.278958070626176
-0.35670081075872406
-0.26097706469044524
-0.3536962497965738
-0.40755603256026396
-0.376665952170163
