sub,ses,task,run,space,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,num_censored_volumes,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregPearson,coregCoverage,normDice,normPearson,normCoverage,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
CBPD0211,1,rest,1,MNI152NLin6Asym,preproc,0.13258570931258226,0.06482407957746478,0.21544899999999997,184.06603811527984,34.76344799807036,8,0,0.5856511986147364,0.32585211122457153,0.94045055683842,0.9344023915970796,0.9812976874895116,0.9284772267439416,0.90950586015977,0.9836075305291724,sub-CBPD0211_ses-01_task-rest_run-01_bold,0.0024016556291390732,0.007483957152317882,0,38.51098581939999,1.1889734642666667,0.9772513751333332,0.5177254646125901,607.4609375,0.12498663237353815,1,0.6622516556291391,2.94472,2.67518,3.3252900000000003,2.8336900000000003,0.00341763,-0.0054502072744071475,0.03091366216540337,151,96,96,75,2.9115842082471604,2.0,2.0,2.0,2.0,28.65526477279731,60.49214553833008,375.2317810058594,216.14569091796875,458998.0,162.96026611328125,1228.947021484375,491.6260070800781,0.23184578450725546,1898.6640625,5858.82080078125,5630.642578125,142711.0,3119.5728759765625,9304.2353515625,1933.869140625,40.69447326660156
CBPD0127,1,rest,1,MNI152NLin6Asym,preproc,0.2038079535201256,0.0957240609589041,0.196924,211.29862950634214,42.06560005013032,12,0,0.8133893480794312,0.180853385111158,0.9528662764346812,0.947307954123602,0.9782473709138084,0.9395149855370728,0.9232224890294892,0.9833276797829036,sub-CBPD0127_ses-01_task-rest_run-01_bold,0.0033084276729559744,0.0059721109433962275,0,42.743097256962045,1.2860667731012658,1.015736164177215,0.5044480750134276,650.8709716796875,0.1978813060874781,2,1.2578616352201255,3.26061,2.978145,3.3380050000000003,3.4656800000000003,0.010922200000000002,-0.01377197541296482,0.026639653369784355,159,96,96,75,2.180112413231788,2.0,2.0,2.0,2.0,36.2700644040316,48.31046676635742,362.87506103515625,211.59747314453125,448986.0,169.87420654296875,1172.654052734375,497.8888244628906,1.7940214094357696,2020.1715087890625,6333.25146484375,5694.2451171875,151715.0,3287.071630859375,11589.208300781247,2611.895751953125,47.02987670898438
CBPD0096,1,rest,1,MNI152NLin6Asym,preproc,0.1507734680599997,0.06027435955882352,0.199475,176.63754050673856,34.946195001507895,13,0,0.7264499934513579,0.10931651971938658,0.9531818651914916,0.947413132927202,0.9749856183714204,0.9385529056425348,0.92172432183373,0.9763314111261872,sub-CBPD0096_ses-01_task-rest_run-01_bold,0.006002400000000001,0.0059926076,0,36.63488889845638,1.2585142226174493,1.0913684295973158,0.5340782673214642,596.7808227539062,0.1314998413117928,3,2.0,2.9618366666666667,2.71001,3.249715,2.925785,0.023903099999999997,0.0015254172030836346,0.042385581880807884,150,96,96,75,2.830129970020948,2.0,2.0,2.0,2.0,23.639479603074022,53.63067626953125,414.7676696777344,221.54000854492188,445337.0,174.18667602539062,1508.2187255859328,577.984375,0.37915895285605217,1919.6390380859373,5987.99755859375,5712.9169921875,154980.0,3185.4461059570312,9721.60390625,2018.599365234375,46.29969787597656
CBPD0130,1,rest,1,MNI152NLin6Asym,preproc,0.11505825516829254,0.05978780187499999,0.155589,147.43420468194594,29.86024410636359,3,0,0.8168523841205624,0.18597105965009836,0.9335912057794234,0.9266776993412612,0.977493597604211,0.921581169246514,0.9005909457286775,0.9774762550881954,sub-CBPD0130_ses-01_task-rest_run-01_bold,0.002709207317073171,0.00528967713414634,0,34.301312148282214,1.1335595115950925,1.0200147151533738,0.5234225134311216,532.6215209960939,0.1142831342430821,1,0.6097560975609756,2.906,2.657235,3.199965,2.8608,0.01596,-0.008250488899648191,0.028165699914097782,164,96,96,75,2.9659415325309357,2.0,2.0,2.0,2.0,32.83372134292079,42.73329162597656,331.8964538574219,205.75608825683597,454245.0,167.0670623779297,1028.0365234374997,412.6276245117188,0.6553173227310296,1628.1412353515625,5199.80322265625,5023.17041015625,146483.0,2844.0158447265626,8226.301660156249,1693.6116943359375,45.68412780761719
CBPD0095,1,rest,1,MNI152NLin6Asym,preproc,0.13708634718399998,0.07907321986301369,0.18423,187.62381557966393,32.22191106640287,3,0,0.4931185759097886,0.048268240264665564,0.9572071058591908,0.9515489022210508,0.9824559644780004,0.9397125236730928,0.9235312376880884,0.984642130257802,sub-CBPD0095_ses-01_task-rest_run-01_bold,0.0023096,0.0066561580000000006,0,36.01551703664429,1.172575758993289,1.0115920806711416,0.539448512548363,596.7674560546875,0.14199915213155664,0,0.0,3.1149383333333334,2.8825950000000002,3.295605,3.166615,0.0161716,0.0006297859363257885,0.04210714250802994,150,96,96,75,2.528052130252378,2.0,2.0,2.0,2.0,27.946671043959924,63.23793029785156,444.75006103515625,230.72666931152344,431029.0,174.80667114257812,1537.3120361328113,670.0249633789062,0.6034291059838169,2201.60498046875,6337.16748046875,5977.78662109375,167177.0,3125.802783203125,10803.956640624996,2364.574951171875,45.45501327514648
CBPD0136,1,rest,1,MNI152NLin6Asym,preproc,0.2325161160747057,0.10608753703703704,0.22190900000000002,194.3713807605313,41.97697041428077,34,0,0.7898547725840162,0.2279365647115225,0.9450302392445672,0.9399637279477392,0.9855046316292072,0.9330767688915614,0.9154034695479932,0.9869233378561736,sub-CBPD0136_ses-01_task-rest_run-01_bold,0.002661647058823529,0.009949566,0,40.632894978402355,1.135922798047337,0.9802310308284029,0.5105368338840524,581.8372802734375,0.2366200206218844,2,1.1764705882352942,3.064841412164798,2.789775,3.333479602618265,3.071269633876129,0.013300799999999998,-0.014338413253426554,0.042259592562913895,170,96,96,75,2.7359539018331844,2.0,2.0,2.000000238418579,2.000000238418579,29.810716871854872,47.3037338256836,379.8736267089844,209.2353057861328,471837.0,169.0176544189453,1255.7447265624992,499.4713134765625,1.6656483932445774,1641.7728271484375,5634.87744140625,5324.7294921875,132129.0,3092.004736328125,9304.0994140625,1946.198486328125,35.108016967773445
CBPD0098,1,rest,1,MNI152NLin6Asym,preproc,1.4156611432000006,0.07926355211267605,0.157167,487.82801203704315,66.87306985740743,78,0,0.7948904154023815,0.36737293496063894,0.9213422546000282,0.9142751955304372,0.9888257845859584,0.9076560888767828,0.884289703779648,0.9890349389416554,sub-CBPD0098_ses-01_task-rest_run-01_bold,0.018110333333333336,0.04135704133333334,0,97.68693053449668,1.1357524743624154,1.0469692835570472,0.5155937285407327,533.8499755859375,1.5230029997681964,45,30.0,3.3646599999999998,2.972805,3.597695,3.52348,0.0245858,-0.006269701290875672,0.042112980037927635,150,96,96,75,2.4142924532316328,2.0,2.0,2.0,2.0,28.05347162894405,74.34756469726562,390.0047607421875,235.01333618164062,452070.0,161.1999969482422,1157.8310791015622,448.18206787109375,1.3700095853245198,1980.07470703125,6195.01708984375,5709.61328125,149407.0,3292.218798828125,10873.0970703125,2364.9140625,15.23672866821289
CBPD0040,1,rest,1,MNI152NLin6Asym,preproc,0.15012271209333336,0.061808126363636376,0.19731300000000002,255.78678897621148,45.21384160796026,17,0,0.7607530473184475,0.18453913165752187,0.9609150530054448,0.9546727581242302,0.9769701529282824,0.9476606536001396,0.9332498389731804,0.9784302917232022,sub-CBPD0040_ses-01_task-rest_run-01_bold,0.010876599999999998,0.005928933733333333,0,48.941824484093935,1.44233929295302,1.1477340957718123,0.5460645599726086,606.0648803710938,0.15550459086653454,2,1.3333333333333333,3.2275666666666667,2.96543,3.4095,3.3077699999999997,0.0108149,-0.012504054233431816,0.06293317675590515,150,96,96,75,2.224010893941525,2.0,2.0,2.0,2.0,25.187559205675743,61.0239143371582,400.4615173339844,229.760009765625,407844.0,175.94667053222656,1340.351397705078,488.7442321777344,1.6033996683736254,2299.239501953125,6588.890625,6033.98681640625,187075.0,3291.4468017578133,11977.99677734375,2713.10302734375,43.0639533996582
CBPD0153,1,rest,2,MNI152NLin6Asym,preproc,0.17446078124382242,0.11269720819875775,0.211279,214.65258634896102,40.712709850723655,8,0,0.45653601392997994,0.15217674435137413,0.9473623504678568,0.9407424625255056,0.981040327225457,0.9311115218631714,0.9127154927487516,0.9825390094979648,sub-CBPD0153_ses-01_task-rest_run-02_bold,0.0014651764705882352,0.002911220058823529,0,35.264278095858,1.265139278934911,1.0201827422485206,0.5243970275894908,665.905029296875,0.1335421809038156,0,0.0,3.20345,2.9775400000000003,3.460255,3.172555,0.0152561,-0.004708091262727976,0.04017776623368263,170,96,96,75,2.2032182136588543,2.0,2.0,2.0,2.0,25.76053760797552,82.10127258300781,461.185546875,249.2058868408203,430979.0,180.5058898925781,1597.0418457031246,619.9837036132812,0.6724485565938938,2954.076171875,7489.9990234375,6900.38232421875,166853.0,3457.5859375,13382.58046875,3131.946533203125,59.66269302368164
CBPD0199,1,rest,2,MNI152NLin6Asym,preproc,0.2624244438480741,0.0724265030232558,0.198458,261.5921184335449,46.96192865050674,31,0,0.8639129544396359,0.29770760820581604,0.9406407021311348,0.932131670780738,0.956795871702232,0.9314341412271576,0.912368499802359,0.9643487109905021,sub-CBPD0199_ses-01_task-rest_run-02_bold,0.010735031055900622,0.008557997701863353,0,48.95097998387503,1.2050560514374993,1.0294588779374996,0.5290186209104036,584.2545166015625,0.2665504144063629,7,4.3478260869565215,3.2797366666666665,3.05832,3.3863199999999996,3.39457,0.0229689,-0.0009794305078685284,0.033722762018442154,161,96,96,75,2.326052257693791,2.0,2.0,2.0,2.0,30.69807653592423,85.62256622314453,409.8919982910156,242.2422332763672,429935.0,170.49503936767582,1296.6646728515625,527.3095703125,0.7010373349040777,2444.47509765625,6672.462890625,6225.978515625,167858.0,3229.946240234375,11881.399365234374,2676.620849609375,33.335277557373054
CBPD0034,1,rest,1,MNI152NLin6Asym,preproc,0.7213945369977333,0.06802403366336633,0.22464499999999998,454.91810663404027,57.081391941193075,48,0,0.7496407540117059,0.5103210769701948,0.9016588096732824,0.8895511153644206,0.9954012879142324,0.89965241103835,0.8749447489237983,0.9932072591587516,sub-CBPD0034_ses-01_task-rest_run-01_bold,0.02231783783783784,0.0160583152027027,2,80.61624503605445,1.2725207337414972,1.1356848559183674,0.5586421303863742,518.1201171875,0.7621884398504702,28,18.918918918918923,3.5661116666666666,3.101045,3.670425,3.9268650000000003,0.011840100000000001,-0.0029149861074984074,0.06876514852046968,148,96,96,75,1.710976251973038,2.0,2.0,2.0,2.0,38.02944042586427,97.70146942138672,469.33636474609375,261.1351318359375,369027.0,174.45945739746094,1511.9101806640624,639.6275024414062,1.3279082348436324,3151.17626953125,7353.42236328125,6405.990234375,220482.0,3117.5180541992186,15071.186425781247,3744.047119140625,22.034820556640625
CBPD0265,1,rest,2,MNI152NLin6Asym,preproc,0.06721971928410321,0.04691522335526314,0.12933,297.14970875274633,52.62697942209933,0,0,0.19682382347922095,-0.11115978082603853,0.9485525448736382,0.94203893783804,0.9883373694453936,0.9320298791798264,0.9140149381923612,0.9853714382632291,sub-CBPD0265_ses-01_task-rest_run-02_bold,0.0010663576158940397,0.004235350794701986,2,51.5284491472,1.4656985875333337,1.0038241793333336,0.5053000705839151,748.7626342773438,0.11817731121845827,0,0.0,3.4394683333333336,3.2196849999999997,3.4456550000000004,3.6530650000000002,0.012179700000000002,-0.020717699080705643,0.04911109060049057,151,96,96,75,1.6278253020569269,2.0,2.0,2.0,2.0,28.51462678696231,80.72315979003906,463.6439514160156,254.21807861328125,417867.0,187.3106124877929,1580.8872436523432,633.6184692382812,2.1705213086440702,3549.11376953125,8780.8017578125,7515.56640625,179103.0,3813.039404296875,18358.7376953125,4616.923828125,54.505088806152344
CBPD0092,1,rest,1,MNI152NLin6Asym,preproc,0.3882282758666665,0.05075060387931033,0.178255,300.6021198687395,111.52911897306444,33,0,0.8413488173143482,-0.004469487747001975,0.9406396626141492,0.933744433835749,0.9824929283412872,0.9282464207064951,0.909345781752764,0.9856852103120759,sub-CBPD0092_ses-01_task-rest_run-01_bold,0.015170266666666666,0.0099842456,0,58.10182064496643,1.3434545318120803,1.147643225436242,0.5038985977102011,621.8155517578125,0.4127542032802638,15,10.0,3.464125,3.176145,3.4977650000000002,3.718465,0.013198099999999999,-0.0060251899994909755,0.0270492434501648,150,96,96,75,2.0004322421907816,2.0,2.0,2.0,2.0,40.34650764392747,79.25003814697266,385.6064453125,235.72666931152344,440037.0,166.67333984375,1179.0986816406225,498.7422180175781,1.3423056813538985,2502.09375,7078.12060546875,6274.787109375,159488.0,3424.8817138671875,13477.419921875,3136.705810546875,32.29924774169922
CBPD0091,1,rest,1,MNI152NLin6Asym,preproc,0.5287180377999997,0.08823483999999998,0.204511,295.001520402598,72.23828030437996,54,0,0.8802713777816841,0.21611082829890946,0.9294146326474172,0.923108375914826,0.9877378133580418,0.9179543564703704,0.8967907931571941,0.9876611261872456,sub-CBPD0091_ses-01_task-rest_run-01_bold,0.014772266666666669,0.0153260592,0,63.76374423912752,1.2979145161073815,1.1008710934228192,0.5024065790137853,614.764892578125,0.5365021747911483,23,15.333333333333336,3.221398333333333,2.86134,3.48065,3.3222050000000003,0.00872216,-0.011038110591471195,0.02734819240868092,150,96,96,75,2.518653786686981,2.0,2.0,2.0,2.0,48.269046818618,45.91123962402344,326.5700378417969,208.72666931152344,457702.0,167.5066680908203,900.2793609619133,411.86260986328125,1.0445165750946144,1891.919189453125,5921.18798828125,5461.900390625,144710.0,3240.3786743164064,10163.956347656247,2168.57177734375,28.31928253173828
CBPD0137,1,rest,2,MNI152NLin6Asym,preproc,0.2997888286465265,0.09169951280701752,0.199907,229.4234099464109,75.15763512008284,52,0,0.8367502486892585,0.19042091339426956,0.9461160357807544,0.9402829633952832,0.9849240298543671,0.932598797009388,0.9146895965243969,0.9848202170963364,sub-CBPD0137_ses-01_task-rest_run-02_bold,0.00665934131736527,0.0095599997005988,0,46.32724768861446,1.2127194261445782,1.0300028878313254,0.5355272188778976,518.2613525390625,0.3118875327987917,9,5.389221556886229,3.063575,2.782855,3.266635,3.141235,0.0138376,-0.006361394189298153,0.047401811927556985,167,96,96,75,2.671578990255503,2.0,2.0,2.0,2.0,25.639905313831488,69.58464050292969,443.684326171875,232.8383331298828,450712.0,173.6227569580078,1511.423376464842,592.7487182617188,0.9343995856193952,1887.699462890625,5893.71435546875,5587.9404296875,150283.0,3079.320385742188,9842.184375,2091.61767578125,35.42095947265625
CBPD0090,1,rest,1,MNI152NLin6Asym,preproc,0.6705265912933328,0.08171421747572814,0.185353,343.2789806775073,133.7421089218616,46,0,0.8065661620038891,0.4136366038928309,0.9485032081867772,0.9425427724888502,0.9892356926459884,0.9352554506736273,0.9184167080426512,0.992104816824966,sub-CBPD0090_ses-01_task-rest_run-01_bold,0.026074400000000005,0.014972996333333337,0,70.48852728523487,1.47965747033557,1.24305786409396,0.5387365943794212,459.04376220703125,0.7351944207532304,20,13.333333333333336,3.371266666666666,3.097515,3.51951,3.496775,0.0120101,-0.0027445312589406967,0.05936001241207123,150,96,96,75,2.1788392443004563,2.0,2.0,2.0,2.0,24.935034000622764,84.41937255859375,499.6954650878906,247.9200134277344,438221.0,176.86000061035156,1742.780029296875,702.9959716796875,1.1350579334999995,2244.7880859375,6150.49853515625,5637.91357421875,160592.0,2911.238720703125,11266.524169921875,2587.568603515625,25.769365310668945
CBPD0012,1,rest,1,MNI152NLin6Asym,preproc,0.3215341590533325,0.07819337559055117,0.18921500000000002,300.03147312856123,47.73853477285285,22,0,0.8797168623993706,0.24295053338439399,0.9504736184016384,0.9450177544189866,0.9927219627342836,0.9394517546064072,0.9235256284933084,0.9906886024423338,sub-CBPD0012_ses-01_task-rest_run-01_bold,0.0139994,0.0144747672,0,61.4834904252349,1.3380929961744958,1.0649294173825503,0.5082359304357724,684.1524047851562,0.34838811438548817,6,4.0,3.1553083333333336,2.85962,3.291975,3.3143300000000004,0.011691799999999999,-0.00855554174631834,0.0409214124083519,150,96,96,75,2.4291608252025454,2.0,2.0,2.0,2.0,48.44968793916493,43.578609466552734,314.7242431640625,205.27999877929688,444994.0,165.73333740234375,843.2703247070293,409.7870788574219,2.643396814737509,1787.05908203125,6153.07470703125,5643.89990234375,155701.0,3470.400146484375,10790.3134765625,2323.387451171875,29.62021827697754
CBPD0191,1,rest,1,MNI152NLin6Asym,preproc,0.11482397975855205,0.06325174932432431,0.146312,206.05994691863086,32.40079094170035,3,0,0.4602937533145086,0.07065684544434066,0.945226634291994,0.9370884573845664,0.9845558192950288,0.9329638184448406,0.9154460682163345,0.989921132971506,sub-CBPD0191_ses-01_task-rest_run-01_bold,0.0008499342105263157,0.004970245328947368,0,39.98840193086094,1.2122860223841052,0.9804128131125828,0.5545121838480619,553.3646240234375,0.11426795857820055,0,0.0,3.273538333333333,2.97048,3.415255,3.43488,0.00834997,-0.011574940755963327,0.0603545792400837,152,96,96,75,2.156907639881809,2.0,2.0,2.0,2.0,33.95702680689909,64.69804382324219,421.1873474121094,233.76974487304688,398981.0,176.38157653808594,1403.4737548828125,568.934326171875,1.8867146722621584,2320.195068359375,6380.88134765625,5874.15771484375,194225.0,3024.431640625,11785.6818359375,2723.409423828125,48.31892776489258
CBPD0212,1,rest,1,MNI152NLin6Asym,preproc,0.16277660545864914,0.07366707489361701,0.198965,236.59113462096448,46.41191716863714,23,0,0.6819936808927259,0.3575013472345854,0.9578992065746156,0.9523370506499118,0.9825146876910404,0.9449605901703416,0.9300651749915341,0.9841629918588872,sub-CBPD0212_ses-01_task-rest_run-01_bold,0.0029843030303030303,0.004427721575757575,0,44.96907480750002,1.3251026777439026,1.040808871768292,0.5211209984818682,635.7557373046875,0.2018025422497628,1,0.6060606060606061,3.302611666666667,3.0371,3.4389199999999995,3.4318150000000003,0.0301625,-0.012618136592209341,0.03771606460213661,165,96,96,75,2.105921620653472,2.0,2.0,2.0,2.0,32.64818229565357,65.35130310058594,388.9293518066406,229.47271728515625,426022.0,173.72726440429688,1217.871466064452,499.267578125,1.8046165509033605,2378.67822265625,6811.7294921875,6184.9150390625,170867.0,3320.576220703125,12768.930957031245,2936.907470703125,49.34576034545898
CBPD0099,1,rest,1,MNI152NLin6Asym,preproc,0.3062230767866666,0.091441588,0.240985,283.2342657777188,79.02181851637086,49,0,0.8050874503549819,0.4154007377301045,0.9399746192023354,0.9326799631305316,0.9867323129893066,0.925854802798982,0.9065015367443094,0.9874109565807327,sub-CBPD0099_ses-01_task-rest_run-01_bold,0.0056582,0.0154973498,0,49.632901121342286,1.1684944490604032,0.9694657707382548,0.5235027074159168,610.1307983398438,0.3300758349313722,7,4.666666666666667,3.502485,3.238945,3.8742949999999996,3.394215,0.0201763,-0.017537925392389297,0.06737039238214493,150,96,96,75,1.8910169535196584,2.0,2.0,2.0,2.0,18.983759649052388,100.23993682861328,507.09466552734375,259.633056640625,423173.0,167.5001861572266,1965.85888671875,692.8768920898438,0.9836602085655044,3393.6025390625,7734.64990234375,6931.07177734375,172916.0,3202.2489013671875,14736.65869140625,3665.2509765625,25.416961669921875
CBPD0203,1,rest,1,MNI152NLin6Asym,preproc,0.09481115367567576,0.03716457153846153,0.16936600000000002,234.72675894786403,36.7266462329747,6,0,0.7469250821940288,0.0016676374257002336,0.9109932625481816,0.9001269488405408,0.9914371606719391,0.898083720644619,0.8729421510476981,0.9922065807327002,sub-CBPD0203_ses-01_task-rest_run-01_bold,0.008855225225225225,0.005145594324324325,0,45.926470912636354,1.3790758570909094,1.1323007645454544,0.5625874909880064,591.3255615234375,0.0958140609720846,0,0.0,3.260828333333333,2.98718,3.5018199999999995,3.293485,0.008101899999999999,-0.013011639937758446,0.04622570052742958,111,96,96,75,2.1837560912653258,2.0,2.0,2.0,2.0,20.005550143001603,73.07492065429688,435.7605285644531,241.12612915039062,388246.0,177.47747802734375,1524.148681640625,532.4171752929689,0.5434239215811485,2768.2587890625,6844.5107421875,6299.189453125,203805.0,3176.1388671875,12346.785546874995,2884.559326171875,45.08485794067383
CBPD0217,1,rest,2,MNI152NLin6Asym,preproc,0.11740493702828525,0.061342839084507036,0.176056,225.5742378802585,36.32025754013782,4,0,0.8441799605059103,0.2988114080125298,0.9509792089304504,0.9444672483064116,0.9831887768156254,0.935096348310062,0.9175627392073734,0.9802493215739484,sub-CBPD0217_ses-01_task-rest_run-02_bold,0.004745850340136054,0.00337795387755102,0,37.92584777205477,1.2499837767123287,1.0361103527397264,0.5239447352623914,724.1163940429688,0.14484777953326858,3,2.0408163265306123,3.283643333333333,3.0240150000000003,3.6200949999999996,3.20682,0.0114862,-0.006750890053808689,0.04631228372454643,147,96,96,75,2.076110161431931,2.0,2.0,2.0,2.0,29.26100723615459,76.24809265136719,449.21575927734375,243.74148559570312,421527.0,178.0340118408203,1508.512841796868,622.1357421875,0.491525600985236,3286.641845703125,7778.77880859375,7070.68017578125,175014.0,3529.9687255859367,14233.787011718747,3405.724853515625,52.6505241394043
CBPD0035,1,rest,1,MNI152NLin6Asym,preproc,0.3334337846493322,0.12355212597402596,0.21464499999999997,315.0101764612297,73.13297547923246,72,0,0.7383756398851499,0.24491686096617676,0.9534480162520952,0.9484927967018832,0.9826172565640016,0.9406028566166276,0.9246718276909796,0.9852739145183176,sub-CBPD0035_ses-01_task-rest_run-01_bold,0.002419333333333333,0.0059128074,0,58.8603297489933,1.272375157114094,1.159407739530202,0.5025754406397211,687.9381713867188,0.3312506328592734,2,1.3333333333333333,3.1734216666666666,2.89413,3.32156,3.304575,0.0261746,-0.010456983000040054,0.038666397333145135,150,96,96,75,2.3877043565834324,2.0,2.0,2.0,2.0,30.95356589851821,46.8403549194336,390.5444946289063,214.1666717529297,458275.0,172.913330078125,1343.748010253906,556.785400390625,1.5378589960335534,2094.176025390625,6437.80615234375,5961.95703125,143828.0,3361.747998046875,11458.353173828125,2496.932373046875,44.26144027709961
CBPD0162,1,rest,1,MNI152NLin6Asym,preproc,0.13429033753529365,0.0809848234567901,0.201509,264.0851380310897,43.238547933973656,7,0,0.3367411058140759,0.2408286455589692,0.9616521965079562,0.9565889418700224,0.9833047184891364,0.9470242387942942,0.9327049830931856,0.9855452849389416,sub-CBPD0162_ses-01_task-rest_run-01_bold,0.001748058823529412,0.004507973117647059,0,44.609935264023676,1.4127006975739644,1.0151013782248526,0.5277319791837629,664.1082153320312,0.1370786346712743,0,0.0,3.3210533333333334,3.034955,3.5952599999999997,3.3329449999999996,0.00741527,-0.01286908145993948,0.06602486222982408,170,96,96,75,2.0768649031885227,2.0,2.0,2.0,2.0,19.186909749262323,87.5258560180664,566.0818481445312,260.66470336914057,432545.0,188.12353515625,2162.6293457031243,808.0210571289062,0.8232211769480995,3134.482421875,7927.310546875,7220.982421875,165587.0,3609.736010742187,14816.779296875,3476.856201171875,52.1260757446289
CBPD0119,1,rest,1,MNI152NLin6Asym,preproc,0.44821563831999983,0.08075170406504062,0.174146,302.0012002273162,56.52992680410686,66,0,0.7859885323041786,0.3828147789959056,0.950589399262886,0.9432143623223136,0.983839556928212,0.9352272910518762,0.9178941486628333,0.9836541723202172,sub-CBPD0119_ses-01_task-rest_run-01_bold,0.007211052631578947,0.016776943368421053,0,56.09258826328043,1.056822194920636,0.9626226918518512,0.5428740536439779,614.0323486328125,0.4606065954546849,24,12.63157894736842,3.3761216666666662,3.05746,3.5461050000000003,3.5248,0.020249200000000002,-0.011867672204971312,0.052014902234077454,190,96,96,75,2.069038130065117,2.0,2.0,2.0,2.0,38.76096021527855,68.6990966796875,391.7760314941406,233.7421112060547,399971.0,167.7526397705078,1203.2553100585938,534.6648559570311,1.4529829476222769,2453.57421875,6822.68359375,6144.2109375,194253.0,3321.267578125,12826.00234375,2969.590087890625,24.571866989135746
CBPD0226,1,rest,1,MNI152NLin6Asym,preproc,0.09940650508258647,0.06352783358778626,0.156417,237.5710439434944,37.43056815035671,2,0,0.2684814133601087,-0.2102351530206844,0.9433281777721664,0.9355541918909692,0.9869422984328776,0.9293287347512296,0.9107760677568396,0.9871438263229309,sub-CBPD0226_ses-01_task-rest_run-01_bold,0.002910373134328357,0.0041651720149253725,0,44.031735642105296,1.3030042542105265,1.0465119946616537,0.5333765699545062,658.8120727539062,0.15990241217997447,0,0.0,3.3730900000000004,3.06232,3.48155,3.5754,0.00631327,-0.017888270318508148,0.05913568660616875,134,96,96,75,1.940290543509536,2.0,2.0,2.0,2.0,24.61275783550555,55.7303466796875,414.1070556640625,228.43283081054688,407618.0,176.3496192932129,1492.25591430664,581.5703125,2.094838349748385,2553.770751953125,7016.75390625,6281.3876953125,186827.0,3328.6454833984376,13722.170117187496,3237.335205078125,51.6783676147461
CBPD0168,1,rest,2,MNI152NLin6Asym,preproc,0.32212047422641515,0.056575832592592586,0.187725,214.9576461715573,49.22101343038827,23,0,0.8476987032859018,0.2470464816188175,0.9516918474999776,0.9456338269822664,0.98205799287288,0.9403791292508186,0.9243316828787164,0.9839849050203529,sub-CBPD0168_ses-01_task-rest_run-02_bold,0.008811761006289305,0.01635928377358491,0,37.966530739493656,0.975594615,0.9371933278481009,0.529766748672698,571.8565673828125,0.30857698513204185,5,3.1446540880503147,3.35529,2.992285,3.777175,3.29641,0.0124102,-0.016121260821819302,0.0683605894446373,159,96,96,75,2.1775623863030984,2.0,2.0,2.0,2.0,29.14527672449572,89.98182678222656,512.1288452148439,253.3459014892578,436434.0,174.5911865234375,1834.1219421386686,731.6096801757812,0.4998354339681042,2839.155029296875,7028.99755859375,6501.21337890625,161991.0,3090.90869140625,12604.0185546875,2985.537109375,26.687936782836914
CBPD0216,1,rest,1,MNI152NLin6Asym,preproc,0.15689152652207786,0.07411423448275861,0.211394,240.74836766143397,44.40838679872946,8,0,0.654656509075522,0.3421508629383458,0.931137790689042,0.9240333247356836,0.991641881301756,0.9163766413797296,0.8951056247554516,0.9908497286295794,sub-CBPD0216_ses-01_task-rest_run-01_bold,0.002698311688311689,0.006210858246753247,0,42.6724884681046,1.2407877448366016,0.99224084248366,0.5029476263393072,734.9445190429688,0.15722806140968526,1,0.6493506493506493,3.473216666666666,3.17543,3.53836,3.70586,0.00890601,-0.01027219183743,0.04666472226381302,154,96,96,75,1.9371694435411635,2.0,2.0,2.0,2.0,31.429428262699545,56.3484992980957,374.3885803222656,220.14285278320312,435294.0,170.11688232421875,1225.0480407714838,503.2317810058594,2.476433699086793,2499.407470703125,7143.80712890625,6377.578125,163371.0,3387.272705078125,13916.13330078125,3292.204833984375,42.23310089111328
CBPD0140,1,rest,1,MNI152NLin6Asym,preproc,1.0385705263157894,0.10642435119047616,0.208114,463.8862660619359,72.90858105272561,124,0,0.8066420939797887,0.2539879347671741,0.94823716461063,0.9412451071800776,0.9793617611743394,0.938361995572961,0.9216959147915508,0.9814365671641792,sub-CBPD0140_ses-01_task-rest_run-01_bold,0.035437259615384624,0.042796881923076915,1,90.56380278352651,1.1028678817874389,1.096272094879228,0.5293548154098421,568.3939819335938,1.082106190180112,57,27.403846153846153,3.6368199999999997,3.24916,3.76723,3.8940699999999997,0.0299939,-0.004222717136144638,0.05781491473317146,208,96,96,75,1.9921178229265257,2.0,2.0,2.0,2.0,37.828166492560634,74.09176635742188,365.5220336914063,222.5049285888672,416494.0,129.0292709350586,1147.2632446289062,450.1946105957031,2.0098144441702503,2316.771240234375,6273.1005859375,5654.27294921875,180605.0,2872.9552734375,11910.858984374996,2838.314697265625,12.457270622253418
